ID_district,ID_subd,x,y
27,105,2121.6569596244954,185.76246397569776
3,3,2348.3358841789886,58.163056056946516
3,3,2322.187454896979,69.79660131037235
30,37,2267.686210119864,328.81840681657195
38,169,2612.3598690151703,217.1835477463901
58,113,2239.783351898426,266.7686543427408
46,64,2201.1054215789773,49.96723076328635
7,204,2300.804653968662,231.41632853075862
5,126,2546.284442188684,271.92103983834386
20,270,2147.1160472799093,148.15135160461068
57,103,2596.5394448493607,62.13331297039986
68,327,2624.002980483463,365.6644986011088
67,301,2109.3535514376126,10.962931159883738
66,321,2614.8446951822843,276.6530252993107
70,247,2603.066002515843,172.23031586036086
17,19,2444.550542111043,30.259604286402464
41,324,2579.738467913121,210.61430852860212
54,84,2773.6986971357837,203.7608902901411
11,11,2774.985457071103,7.738014776259661
52,78,2465.757865228923,200.6915965117514
37,87,2503.8226191548165,309.8638042807579
7,220,2281.8320118016563,227.46149515733123
37,87,2507.20010065916,289.027267228812
42,57,2142.37919437699,250.26729693636298
58,291,2202.423941163579,325.6326016969979
33,61,2203.278577860212,288.2940706796944
50,89,2100.346402439056,355.82590037956834
52,151,2472.6480241280515,195.87634820491076
14,136,2749.248098673066,199.7022327966988
18,255,2554.1133131200913,34.893866162747145
7,204,2309.289625669364,204.27926080301404
6,175,2548.6520378405694,31.53284564614296
27,148,2140.6332936782856,191.99550366029143
3,81,2347.1845658726525,29.761926643550396
62,152,2488.9210084921215,149.97125836089253
26,278,2566.132846660679,380.5927690118551
18,20,2560.851518954616,81.50012400001287
70,349,2600.425095102517,87.46505239978433
61,281,2451.168844963191,96.41542490571737
43,66,2385.484403323615,205.0972797907889
7,220,2266.2199881181587,213.39488932862878
64,147,2379.323037494207,80.93589330092072
35,300,2203.4469899211545,123.28748321160674
36,231,2408.9873724945355,296.99499402195215
9,9,2363.896162554156,339.31779926642776
7,220,2260.3114433605224,251.809907797724
18,118,2588.554453301942,42.10855131968856
43,58,2400.047431615647,228.70045760646462
46,67,2193.927912680665,64.27471321076155
56,264,2691.976917935768,299.61595088243484
2,2,2751.4152434763964,54.16599977761507
43,66,2383.508355330443,193.48010309040546
7,326,2272.7898693443276,208.28905953094363
12,195,2448.2831366225146,193.89414079487324
38,288,2633.009508762276,242.51347426325083
50,89,2104.5724544639233,343.2414368726313
57,103,2628.735949329799,64.51377337798476
23,163,2562.163929604925,141.63986779749393
26,274,2607.629867909476,378.4635677933693
62,242,2491.6474132330623,100.64516691491008
32,286,2632.6916657241527,183.47884640097618
56,205,2694.4097462792415,255.2246912382543
31,91,2650.354566642316,113.71057676151395
67,328,2110.671855779132,61.95485610514879
8,290,2273.008616984356,171.4231487363577
19,52,2277.0819819560274,48.91755869612098
27,105,2110.679325553123,169.46025267243385
5,206,2588.570860343054,283.1023874692619
8,36,2315.784285730915,190.15196366235614
49,132,2737.5506136396434,334.4534023664892
69,310,2389.201229907805,162.02526623383164
40,239,2274.247070660116,66.12559081986547
3,177,2385.9608761570416,36.768520437180996
40,256,2312.475950018037,140.18362881615758
57,103,2604.4073770756368,55.577078741043806
57,129,2633.9778886812273,56.19719931855798
68,223,2640.8594815833494,342.0871249400079
29,33,2208.0971939298324,360.5541684664786
14,235,2696.913197265705,176.70752266421914
49,75,2766.689114307286,321.21444260701537
26,274,2637.2221837684046,386.2154247239232
20,270,2139.0306211158168,146.6582652181387
37,236,2465.148140469566,364.44901041686535
51,77,2752.4844820441213,99.65275097638369
21,334,2217.5282498190645,207.7989679761231
65,153,2678.0680566136725,362.4623280018568
64,307,2432.3527485737577,72.41490976884961
44,302,2245.0825349378865,142.4650201573968
7,220,2240.745080257533,230.62713416293263
12,338,2446.450139601482,198.93267638981342
65,153,2659.2318148270715,376.3724290765822
56,264,2693.689281858271,299.6782516129315
30,37,2276.869604962645,362.29589423164725
7,284,2301.934192547109,261.0891227610409
15,106,2504.1896412034985,285.25415509939194
30,207,2294.005721348338,321.25457553192973
17,138,2420.3839625429828,29.03763959184289
3,3,2336.4143220609985,69.49791116639972
24,323,2540.108993104426,285.8861488290131
21,70,2245.5107978386804,198.60780639573932
69,232,2377.106278514955,151.39668500050902
7,220,2243.0773950833827,213.3726284839213
51,350,2779.9198311609216,38.44387447461486
44,230,2262.0625358708203,97.29013508185744
13,15,2724.757836912526,271.8070639297366
19,104,2312.453339006519,15.25868671014905
11,11,2782.651835933095,1.6563449054956436
2,107,2713.323579485994,43.349941819906235
13,159,2721.5404701225925,240.69793969392776
69,232,2377.776843974367,129.5703500509262
10,10,2167.37799244537,215.7347829081118
64,275,2429.559539092239,141.09446611255407
30,313,2310.2222624898423,294.19454587623477
13,159,2727.2507793896366,226.53115103021264
59,135,2551.2370244879276,345.28649961575866
30,313,2285.6959305710625,297.98230323940516
3,3,2360.1530892220326,36.883433256298304
26,165,2595.1654228835832,347.60270435363054
20,22,2128.874448876595,84.49035072699189
27,105,2126.518261430785,162.87764124572277
37,346,2451.1403599453624,305.90755995362997
22,150,2420.370225710096,383.23096027597785
46,208,2195.126861989964,30.00726504251361
7,7,2325.7865607796703,244.82200276106596
8,8,2327.0758123069536,159.83494967222214
3,3,2354.0420404162724,47.25881488993764
23,98,2522.117323383456,151.24165015295148
70,247,2592.438806933351,164.64475262910128
70,349,2573.3494675182737,102.49992804601789
41,56,2569.0898119176272,193.89332961291075
26,278,2580.3330175511073,383.0132788978517
46,208,2205.669826693833,26.833641063421965
9,210,2376.2198247278575,328.59886484220624
63,189,2740.3946763162967,302.9266524128616
29,33,2219.3103355583735,367.00236769393086
40,55,2290.8762737740763,108.2070354372263
38,119,2603.2255926760845,248.67269108071923
3,81,2388.094561310252,15.29696797952056
9,127,2324.9509769682772,348.80512300878763
60,164,2414.070272862911,267.4776458181441
23,88,2560.8620373064186,199.35347773134708
51,79,2782.5239155492745,74.08434068784118
24,332,2578.5095541528426,303.2622665166855
57,129,2634.400093473494,55.198809038847685
61,101,2440.647706133779,72.22629953175783
32,287,2680.5700891579036,200.81847617402673
58,113,2238.859899213072,286.3836823962629
22,96,2410.5583073515445,396.4276931248605
56,296,2678.1509158420376,264.75760992616415
20,209,2121.114031699486,127.5169039145112
2,108,2663.7948476462625,40.190432872623205
38,288,2616.9288624865003,230.12925870716572
54,84,2759.499761553481,186.38264825567603
50,89,2123.0136926011182,357.41837080568075
27,40,2183.5277993569616,161.53745986521244
18,20,2562.344888853142,88.36921388283372
35,95,2159.598254216602,137.74636182934046
49,75,2782.0763879085425,336.1634007655084
50,76,2158.010661416687,378.774047922343
2,107,2722.267902998021,29.396728985011578
46,67,2171.5501583484,78.93356317654252
64,147,2385.451012893347,79.56547969952226
43,58,2391.466531042708,222.40449897944927
35,95,2178.2034686969128,124.25913261249661
59,99,2528.8811405631714,340.77632930129766
10,10,2188.827351730317,214.22116020694375
65,153,2656.1884457690176,371.80522019043565
62,152,2491.6314455524553,160.5066359974444
60,267,2389.711438786704,275.48423539847136
27,34,2171.169438675279,158.9851489290595
8,36,2317.527292265324,196.44972402602434
24,27,2572.1335133600514,336.53040947392583
69,232,2393.4690407041926,155.75575018301606
70,247,2605.1423450724687,163.43822674825788
40,259,2271.4021697617136,99.22029944136739
19,225,2277.4043718832545,11.826363950967789
1,199,2529.256473995978,87.11918806657195
3,3,2343.2747717674356,53.546801675111055
64,156,2415.315038776025,136.62331867963076
60,245,2377.4345248611644,256.51763202622533
21,70,2263.6519480717834,191.65063267573714
62,242,2491.829481773777,114.9038721807301
64,318,2393.026876391843,103.40273436158895
17,19,2439.0535008211154,9.128504246473312
8,290,2272.435792537406,180.2072417922318
37,87,2488.2312865597196,313.545070681721
52,249,2494.044939774787,198.67886481806636
46,208,2179.1409008880146,28.611240815371275
61,101,2450.909891238436,72.47922560200095
30,313,2287.148469792679,300.12338999658823
51,350,2773.0330411226023,57.369403168559074
44,342,2253.355130613316,70.40417967364192
65,137,2728.9739025619347,397.36603097990155
17,224,2456.555339890765,26.664642058312893
31,191,2676.32021324127,96.78578106686473
7,204,2319.3351397295482,207.81626254320145
69,232,2393.1084076962434,129.3502876535058
7,220,2254.5536039352883,221.15121567621827
52,151,2480.701775513822,182.76417199522257
46,67,2185.2991382705513,89.01610346511006
21,24,2243.133998044068,163.00306832417846
2,107,2732.5652400087565,33.142716623842716
46,154,2169.2146168125328,51.59779153764248
38,169,2624.963617782807,221.26563442870975
55,190,2715.617652199231,104.44903401657939
59,166,2529.138890766073,374.58901731297374
58,131,2228.209445114946,300.77569698914886
52,311,2484.6121798509266,242.80381724238396
8,290,2284.495518125128,180.06167113780975
14,136,2755.713339974871,201.4446483924985
64,275,2430.3347335041035,103.81318908184767
41,56,2576.84567607427,184.43176532164216
49,75,2763.3990573144984,318.4807031415403
43,58,2389.155011215713,228.513590618968
37,87,2494.5915978269186,318.80137072876096
63,189,2739.7247951491736,306.95198019966483
2,179,2705.582825103309,76.60100227221847
9,127,2344.658388508251,332.9010210931301
32,287,2667.8859343521763,165.99127650260925
52,249,2493.8311246542726,200.04583140835166
16,187,2387.4949771785177,395.4078111797571
20,260,2145.4934014824685,80.06629273295403
10,211,2205.0427095189225,220.07200913503766
7,7,2325.9860109253787,277.8453014791012
60,267,2389.7320333868265,287.54725456237793
29,122,2274.6896677175537,365.86609883233905
38,288,2621.162392191589,231.2717169523239
43,161,2353.1190216054674,223.57341013848782
70,349,2588.6083358740434,103.52689456194639
48,238,2115.3681532710325,292.30695040896535
42,303,2108.397359698545,252.44305888190866
53,305,2438.1420412415173,265.3975929133594
37,149,2444.065157342702,327.1964866667986
52,151,2460.816110269865,197.52604188397527
29,234,2247.1756412840914,361.70856868848205
23,50,2529.966294049518,187.766566965729
54,168,2741.214928011177,145.31950177624822
69,232,2400.2252888786606,150.96006020903587
70,257,2598.710324297659,147.64461936429143
55,317,2713.435560264392,148.021184746176
58,113,2244.7320399759337,272.0153662376106
65,153,2669.201396161923,374.8811895959079
13,159,2717.437988280086,251.87134016305208
14,136,2751.046287789708,215.88532086461782
68,261,2644.8368207104504,360.8344812877476
57,348,2624.8663968066685,53.08674247935414
24,139,2525.9194230164867,326.1908353306353
47,262,2740.627374096075,378.941719699651
12,13,2439.609901285032,239.02114275842905
9,9,2355.396530121099,346.2948290631175
5,126,2562.0885998506565,234.15195662528276
19,225,2270.2798074586317,29.526150412857533
70,316,2574.635994300479,142.4310781992972
24,332,2585.138396009803,313.1100058555603
7,284,2291.6383246430196,285.04709219560027
33,59,2159.7730427328497,307.2632838971913
52,311,2483.075364894932,232.54476822912693
3,81,2332.426259665517,15.943862870335579
37,346,2445.485624860972,313.5991895571351
37,87,2487.0137758422643,314.1345595009625
22,150,2431.0466090161353,377.54650823771954
18,118,2576.117364800535,54.076389875262976
53,305,2443.983945514541,266.35710718110204
20,209,2112.1791772695724,142.56700230762362
32,331,2631.2259597249795,203.72642623260617
12,344,2433.2443375380244,194.4010372273624
43,161,2363.532147293212,235.5029158294201
37,346,2456.191942122532,319.5270203985274
58,97,2240.0362667154986,324.2745051160455
41,324,2565.3137282996904,209.6474309451878
30,203,2285.225936167175,366.3118121214211
66,174,2650.967810642207,287.94567501172423
68,223,2645.2422768801916,338.2581430487335
44,302,2257.6185573244,155.72530794888735
46,67,2172.8925216710195,73.36900429800153
47,69,2777.3321254157927,384.7674352116883
44,302,2275.494317515986,141.697536688298
23,98,2513.2468889169395,174.07936621457338
66,282,2624.4550756663084,292.50189792364836
23,26,2541.2770309899934,160.408372618258
57,158,2657.336922188988,13.456281181424856
22,150,2420.2764005404897,383.95672999322414
59,99,2532.009581787279,367.37785590812564
12,195,2421.6133639079053,145.81604599952698
13,159,2724.456327177817,240.91180758550763
1,12,2553.7194389321376,103.76759376376867
41,56,2592.072519841371,180.65473474562168
24,323,2567.111320415279,287.8579203039408
23,26,2546.1556927801576,147.121172118932
50,76,2131.0023816826288,394.9925720691681
70,316,2584.306768863229,156.36666109785438
40,239,2285.3051065744366,92.19649350270629
56,296,2662.2702166750096,305.4013936780393
9,127,2317.9548113350756,327.74691628292203
68,261,2663.8969007811975,357.81958093866706
26,295,2565.273117867764,358.13413336873055
50,76,2131.4054201594554,382.34954653307796
64,134,2391.176016131183,101.34279197081923
55,190,2732.3247123181354,113.76876477152109
54,233,2746.1724323420785,157.00897239148617
41,324,2577.410248353146,215.70294611155987
20,270,2147.6822700246703,127.52650855109096
68,219,2655.257298708195,324.7385940514505
16,244,2345.682078154525,375.64617451280355
42,330,2115.577074435074,286.6306350566447
5,5,2603.476334570674,242.0453761704266
33,61,2209.9980772314593,294.50237676501274
49,75,2767.4462615386583,308.6909865029156
51,92,2787.782941070851,82.4801355600357
5,206,2597.9838726015296,277.06686882302165
62,120,2530.619601983344,126.03640733286738
12,186,2411.345174908871,198.6004002392292
61,281,2466.553931281669,119.28985398262739
9,128,2327.5909733902663,300.9071607142687
57,229,2623.427616523113,98.42442832887173
57,93,2630.498725150712,83.67518577724695
6,217,2506.6415522822645,63.63601451739669
12,195,2429.8888839203864,149.0565264597535
28,269,2605.972050198354,32.24383983761072
3,3,2371.8580303145573,58.172371331602335
24,332,2585.045763228787,294.276356138289
38,119,2615.807583336951,265.4392029158771
65,153,2668.4746006254572,374.87794728949666
26,335,2606.342916288413,398.5108591616154
66,198,2610.8538422102574,308.5990075021982
1,202,2542.825823077932,95.53749458864331
6,74,2534.1521115917712,7.991887629032135
17,224,2473.1229691228364,11.477708723396063
6,217,2517.4639107361436,51.83912850916386
10,211,2209.2580666732974,249.8661513440311
62,242,2498.575599324424,103.45911430194974
8,41,2270.178837315878,166.74474300816655
40,239,2294.5442229139153,75.06214631721377
54,237,2776.784218017943,150.19375309348106
24,27,2585.8383984616958,328.3007759600878
28,269,2600.132766921306,45.45614402741194
6,217,2495.921457204502,65.08435178548098
52,78,2477.4205178325064,202.808472327888
53,341,2424.3497651894577,288.1540160626173
60,164,2413.293820069637,278.45920622348785
14,94,2698.608488248894,196.38380268588662
4,336,2187.2887070467696,13.950060773640871
53,305,2443.761647009058,267.61059891432524
14,136,2736.704633780988,204.1140915825963
43,58,2409.0817651378457,220.70797570049763
18,20,2579.3429936009925,82.24444221705198
5,206,2594.9305980051868,280.39607955142856
37,125,2460.4845775135327,300.8947975933552
9,128,2354.0121961722616,322.6988835260272
48,73,2131.889013924636,317.320270370692
61,277,2472.429147406714,48.179951310157776
8,8,2339.0491353843827,168.9431868493557
43,343,2338.3540601274,231.8702755495906
58,113,2236.1976075447164,267.46728774160147
49,132,2706.1518024432007,358.7454407475889
2,171,2694.040615526028,16.94560870528221
14,16,2711.343032041099,172.62535728514194
58,97,2241.5667941209394,336.0562321729958
66,282,2630.038416846888,285.5646124109626
11,63,2745.983438427793,30.091869737952948
15,214,2491.8598728384823,249.45325991138816
55,85,2719.4166209651157,133.08284217491746
70,257,2601.0524142896757,132.7849100343883
30,207,2268.216812070692,314.8093747906387
43,240,2350.6441066239495,213.9072623103857
66,321,2601.7389419437386,289.413439668715
48,73,2123.5506008192897,319.46405889466405
7,220,2264.887303957483,229.0120872668922
32,287,2680.652202619007,191.22161138802767
27,148,2156.691065616673,215.13256579637527
10,211,2197.809501713142,218.0381478741765
70,316,2583.421626703581,148.88532599434257
54,84,2788.0421894236933,201.56300365924835
7,284,2306.767665391322,265.18825395032763
67,328,2103.962237743428,42.67103569582105
22,96,2402.0955411856994,392.106466088444
69,232,2377.042250151979,126.78520251065493
16,18,2321.822726300452,371.56119206920266
26,278,2569.218585044844,385.85424330085516
54,233,2756.8729157738853,149.253274127841
4,196,2228.371120906435,32.60111324489117
52,151,2483.1326121327,194.87198777496815
26,173,2572.9172187480144,372.99374183639884
4,124,2216.620466959197,1.3426435180008411
15,114,2515.929867478553,220.24961514398456
32,287,2679.196182881249,200.72753094136715
17,19,2437.919472310692,2.1167692728340626
57,158,2646.2241758073214,5.565216485410929
3,3,2330.324844839517,52.25102324038744
37,51,2488.0976035022177,337.5274894759059
2,171,2706.518753497163,45.03436451777816
30,203,2280.9429476677906,364.7105326876044
30,207,2282.0638634534553,310.19423101097345
50,76,2114.073926143348,384.3988122418523
2,179,2701.4076293392573,72.91302075609565
15,251,2549.1552637433633,221.70911645516753
53,341,2418.936467818916,282.7350248582661
34,227,2332.4719015255105,88.30116987228394
63,180,2733.8605383499525,236.64588266983628
69,232,2413.197043133201,144.5080129429698
42,83,2155.8868958393577,229.54216087237
27,148,2144.959682218032,202.45421901345253
24,27,2584.3073703821283,321.7388949356973
14,136,2770.4758587505203,215.16288798302412
35,345,2151.699585794471,132.9072818160057
41,324,2594.1072722389363,208.7046105414629
7,204,2312.582812077133,200.37597501650453
37,125,2483.516451862408,295.3038662672043
61,277,2486.8496123312507,48.423230927437544
54,84,2760.908716955222,183.553387504071
33,61,2186.2989220584277,316.02151980623603
54,84,2771.2864714600146,190.12989290058613
2,179,2692.604900762206,64.87618340179324
54,237,2780.720363265602,164.85838321968913
3,3,2341.7666519091,34.830627497285604
37,87,2514.4975630429108,290.71806566789746
44,60,2240.8648711005226,85.7561344280839
33,144,2137.4656323892996,295.0813959352672
3,3,2336.740148132667,61.017399933189154
3,81,2355.0785134686157,7.866478338837624
62,120,2535.1074144446757,135.0909486413002
46,329,2221.1766057070345,49.82234053313732
17,224,2474.0100658962037,18.972259666770697
10,10,2162.9315668400377,228.57224252074957
22,309,2413.213482605992,358.1375087611377
49,75,2750.08162331488,308.62415498122573
60,100,2358.500949474983,271.49675842374563
14,16,2719.414341711905,183.08464474976063
67,197,2125.805434105452,31.965056248009205
36,192,2402.023685332155,315.44204419478774
27,148,2158.0964899992105,180.77294807881117
7,326,2288.2224216030445,192.32468269765377
61,101,2455.638712702319,62.16219589114189
37,149,2447.1052690339275,342.6391324028373
15,114,2518.0278543890454,220.13765210285783
27,148,2121.706241577398,215.02272691577673
52,249,2496.542499490315,174.95410274714231
63,189,2747.460354170529,302.87924613803625
23,98,2508.3403300743084,175.23976722732186
7,220,2249.4411149038933,254.4121878221631
13,162,2710.247688069474,270.6512021832168
57,103,2610.8446738875937,57.016589026898146
28,269,2604.3993466047104,23.94179366528988
3,177,2384.9616198276635,65.42091388255358
22,150,2426.3525806122925,362.0293374173343
20,270,2127.0781903322786,119.12032831460238
7,7,2321.864166725194,280.4941611364484
15,251,2535.9320439321455,216.26223344355822
64,228,2397.75517459237,64.6641243249178
20,319,2114.8750546036754,68.01316421478987
20,170,2107.128439122811,125.96095344051719
8,41,2268.7315170129295,160.78630117699504
66,174,2644.9704366456717,306.29573073238134
50,76,2151.5719532619696,390.7742466777563
56,205,2677.370491055539,254.99989297240973
44,60,2252.044744441984,75.55265724658966
26,178,2608.8401889593806,353.28254327178
59,112,2496.929213215364,375.2046797424555
64,275,2427.6226880906615,143.60005669295788
21,140,2209.6610336713493,163.26316613703966
34,227,2317.7398375484627,94.8316509835422
38,119,2605.2505842677783,259.1563442721963
20,270,2137.466141615063,153.33716189488769
28,269,2594.2982569097076,37.76474967598915
68,327,2616.526125253178,334.11767752841115
11,63,2753.400056897197,7.462611515074968
69,232,2388.8446229458787,143.75126184895635
10,211,2217.506984964246,237.09297003224492
65,153,2669.2390672510955,370.66954085603356
15,17,2502.458750079386,236.42195872962475
12,195,2450.7842488170136,194.25800275057554
18,20,2567.8845418193378,96.04806741699576
37,51,2478.305737924995,331.2604995444417
4,4,2210.6625043905806,0.5991427227854729
21,334,2196.6185509271454,188.73506700620055
43,58,2379.162622020347,222.79417775571346
7,7,2323.772507376736,260.43709935620427
46,154,2178.1304803162348,40.71491612121463
40,55,2307.9795365463942,93.85087741538882
5,80,2568.703050916549,245.06850559264421
7,7,2319.963337637717,287.23776545375586
60,100,2369.657771799015,262.4244554899633
9,285,2323.4971254738048,319.8474572971463
35,280,2212.1350941346027,111.91719304770231
46,67,2184.3393950206228,86.609354801476
2,171,2697.52409343794,50.685562659054995
4,124,2228.777386254631,4.6025291085243225
44,302,2253.0789459859952,135.0479400716722
59,135,2550.4699075003155,336.80521277710795
64,156,2422.8709137111437,106.23356653377414
59,112,2492.9937333818525,368.78367736935616
21,334,2199.193407596089,199.100290145725
14,16,2705.3667578366585,168.19315226748586
30,37,2269.3271276992746,329.56519732251763
32,44,2595.3035821581725,177.67434604465961
57,129,2645.995176368393,56.035688519477844
45,62,2176.6842075081076,331.6105809994042
40,256,2321.5650495125446,140.5347803607583
31,200,2678.634013128234,57.14085027575493
54,233,2740.7489533605985,155.45138511806726
34,130,2349.282764637843,146.2425814010203
40,256,2330.7026561493985,138.201476726681
4,124,2248.5721713190433,25.761492177844048
14,136,2719.200673098676,211.3520204089582
35,95,2172.2644897936843,118.17431217059493
4,4,2215.06207412621,17.3722917214036
11,315,2781.3081700187176,25.823184940963984
56,86,2646.7401218663435,257.5783065520227
21,140,2222.796765882522,181.04239692911506
24,27,2565.5685993439984,338.03726686164737
56,264,2699.3192126783542,290.2706158347428
32,287,2652.230494815856,168.9525842666626
19,104,2327.5158821137156,8.266702760010958
10,211,2206.5369887952693,254.7653229907155
35,48,2211.046645686496,130.47758946195245
7,326,2278.8449452675413,208.84066047146916
50,76,2121.263904134743,369.1852760501206
62,152,2492.641331566265,149.30604184046388
70,257,2593.854344997788,143.35164977237582
8,14,2300.9078817435075,168.3340383693576
60,116,2382.3164885512087,264.7785824723542
32,44,2618.6215153704397,193.1694525294006
8,8,2330.261832023738,158.8028598576784
55,85,2737.6929704770446,135.34849556162953
61,281,2464.4328767345287,117.72198807448149
22,283,2393.0565100719687,358.3560299128294
40,239,2306.492537455866,74.9438856728375
1,199,2526.1456465618685,87.891511246562
31,201,2698.704395822715,110.56963931769133
19,110,2320.917327411007,26.77188515663147
57,129,2654.910550331231,50.68120639771223
6,6,2523.7891843342222,46.07272995635867
39,279,2439.55357084726,381.42123613506556
7,204,2306.3245155431796,204.38759783282876
58,145,2255.0323565059807,315.2369479648769
7,7,2318.3387751441915,286.7362182587385
60,164,2416.283651686739,275.2222327515483
14,94,2695.6007246563677,196.13216472789645
9,127,2334.3055671877228,346.9393314793706
45,218,2206.8131167881656,347.13425738736987
65,153,2686.2095398858655,366.6000511497259
61,277,2463.470335647231,63.83217191323638
61,273,2480.2524055601098,90.53095281124115
23,88,2545.078898760723,182.08207711577415
37,236,2463.4044333463535,371.0858660750091
43,66,2377.593195801135,208.3427120000124
58,291,2222.3247085979674,316.0341796465218
70,349,2583.445369112771,112.64571025967598
7,220,2227.947201914387,220.26469381526113
62,242,2476.6850478707347,110.61644498258829
59,112,2501.159191732295,379.3356318026781
33,61,2184.1534856655635,300.8622519671917
24,27,2573.620700586587,327.74895476177335
70,316,2585.5802042190917,159.57742501050234
54,84,2759.2137314106803,183.65236455574632
33,59,2147.8157667210326,324.41602386534214
7,220,2235.7327563855797,240.9320599399507
40,256,2309.2876349128783,133.36336817592382
46,154,2171.3160805280786,51.974051259458065
8,14,2285.324348563794,162.1815610677004
36,65,2426.2856033868156,316.24454939737916
37,236,2458.8932457121555,350.0044691376388
55,246,2692.5332298176363,157.15082306414843
8,36,2331.1053269058466,179.16997615247965
20,260,2156.6745088412426,82.72925224155188
2,107,2728.5939820634667,46.13328892737627
16,244,2361.1534028886817,363.90098044648767
40,256,2307.8846364521887,144.40337158739567
5,206,2597.20285500912,286.7418995127082
50,89,2125.410524039995,344.1555831581354
54,168,2741.813046747353,135.26639193296432
66,174,2656.309985663742,297.11902597919106
52,249,2502.982206250308,183.60083606094122
18,20,2565.1651979873423,77.48494325205684
7,284,2271.9139109971,273.7636609002948
52,78,2484.767691364512,222.9991065338254
70,263,2571.428493840387,125.77328970655799
51,92,2765.8089120893274,87.76339050382376
14,39,2720.0382121691946,208.46413476392627
51,350,2779.9930302668363,43.66906899958849
10,211,2208.3533341661096,219.5818348787725
7,220,2261.6112650334835,232.9413573257625
61,101,2457.0975436696317,69.75882407277822
65,320,2733.3752418409567,382.19379549846053
20,22,2127.5703807512764,80.2294198423624
20,209,2127.2872452568263,144.7998883202672
37,125,2495.8946044198237,293.7010897323489
61,101,2442.3497706586495,65.64846280962229
36,49,2392.4397368277423,315.49897557124496
11,63,2720.211287292419,3.964669816195965
63,333,2765.4273495152593,234.6279427409172
42,57,2150.0384498869535,249.2261392995715
60,267,2364.42753334553,279.9332309514284
52,249,2494.225190043915,187.18096762895584
57,103,2601.277602441609,59.742876049131155
37,87,2528.571865942329,297.2217235714197
60,216,2338.979278677609,285.38975520059466
35,345,2153.3602941201534,109.04476484283805
26,274,2632.451872990234,384.13725178688765
61,273,2470.477215674473,71.12743491306901
61,277,2473.5260077610146,63.83564053103328
50,76,2164.7285993881524,388.9193489216268
49,75,2750.7190168141387,335.53895000368357
33,212,2171.5376955480315,269.5853273384273
34,130,2369.005170585355,129.91661485284567
27,148,2145.319928304758,196.18944497779012
42,83,2155.075499444967,240.12506641447544
68,219,2673.327589918161,329.8779735341668
35,300,2198.3345523609314,117.27866102010012
8,41,2265.8711213555653,158.5034403949976
60,222,2364.4426805530675,298.32463217899203
38,119,2595.1137911668047,259.53132044523954
39,160,2470.368655228056,397.80924124643207
1,202,2536.314449084457,121.70927338302135
26,274,2642.2268469873816,397.6056572049856
54,90,2785.369977211347,175.7723874412477
55,246,2698.71142220241,139.0835728496313
4,124,2243.55658007646,27.338645234704018
14,94,2692.2786106432322,212.17887261882424
37,87,2511.901581411017,321.6976512223482
37,125,2472.583264358109,302.47789677232504
70,349,2585.5121165716555,116.2697016261518
47,248,2774.4655406323727,399.0147676318884
15,106,2491.4212101793382,280.0398142077029
43,343,2336.5556841655634,214.85063722357154
61,101,2437.3092167044524,84.95737286284566
16,38,2356.349175512558,386.9230662472546
29,35,2252.280312667368,383.80970507860184
2,171,2688.195903250482,57.70483631640673
62,152,2482.704457014799,125.98255844786763
49,117,2716.7528474433348,315.1079947128892
23,26,2539.7474332926795,156.26638494431973
49,117,2732.186370393494,321.6428358107805
55,246,2684.006689740345,153.66325192153454
24,27,2583.2954919983167,344.3947044201195
2,171,2709.418101214338,1.4295334927737713
17,138,2424.7136068360414,38.64654889330268
59,99,2517.968691261951,339.6495992317796
30,207,2290.0078934677877,323.6776016652584
58,113,2217.9997265604325,276.24694611877203
18,20,2574.9583325951826,83.3911394700408
21,334,2220.9878809272777,218.17312659695745
43,240,2353.049225889612,204.69235591590405
52,249,2510.3408334895503,195.82835249602795
4,336,2199.904290311504,17.886014375835657
16,244,2370.035161174368,368.5611551627517
36,71,2408.4374431993347,333.05448554456234
5,80,2557.006049131276,277.2956855595112
60,222,2345.597239302937,290.7139682210982
13,159,2708.5224613558967,228.21326237171888
26,335,2610.8601300835144,398.1962136924267
27,148,2141.1093736204784,170.42143242433667
24,139,2531.663445739774,321.0021510720253
56,205,2665.8223874643445,231.1215073801577
18,347,2565.5311201019213,47.53591977059841
41,56,2593.091510443948,185.71723317727447
9,9,2359.104718906805,345.1337270438671
38,53,2628.9168254819233,265.1736853644252
1,199,2522.0024799043313,84.14403228089213
50,89,2102.231961691752,359.8038833588362
27,105,2101.216468063183,191.06222856789827
30,313,2307.7297238758765,286.3491479307413
17,213,2481.9212076065596,35.98283873870969
58,113,2223.0825646470767,262.5619038939476
33,144,2148.3501938350964,288.1196132861078
30,207,2275.7029680933338,329.00251261889935
43,58,2407.519393212162,228.4817366860807
30,203,2302.7543019298464,368.9299425110221
63,184,2760.085209345678,268.83731251582503
49,75,2772.5664126751944,337.44522258639336
27,148,2133.4198956582695,216.487942263484
31,271,2657.120714062359,82.69397979602218
11,315,2775.5179279579315,16.98100809007883
54,237,2786.923701657448,161.7026299238205
37,51,2508.096384471981,337.86505963653326
63,123,2771.288816544693,271.64457058534026
21,334,2201.8954337183386,200.05267011001706
46,329,2211.1304021913093,52.97305164858699
30,313,2299.0395198322367,297.5047407671809
19,52,2259.815291597508,34.62620656937361
26,274,2639.244195518084,398.9604592323303
34,227,2319.293410646729,84.73114846274257
